20060315	0.004918537	0.0000161	0.0000149	0.071005482
20060316	0.0019119	0.0000227	0.0000215	0.055337215
20060317	-0.003282192	0.0000138	0.0000113	0.181083096
20060320	-0.001378465	0.0000203	0.0000178	0.123515072
20060321	-0.006211656	0.000024	0.0000265	-0.10355169
20060322	0.006327649	0.0000209	0.000018	0.138822751
20060323	-0.002530481	0.0000198	0.0000165	0.166310423
20060324	0.00053813	0.0000201	0.0000188	0.064934856
20060327	-0.000537841	0.0000142	0.0000152	-0.070147055
20060328	-0.00653444	0.0000312	0.0000259	0.170170217
20060329	0.007583378	0.0000197	0.0000188	0.045717405
20060330	-0.001996774	0.0000407	0.000035	0.141533248
20060331	-0.003539823	0.0000255	0.0000257	-0.010685626
20060403	0.001544521	0.0000193	0.0000209	-0.082763081
20060404	0.006476984	0.0000311	0.000032	-0.027608582
20060405	0.004060369	0.0000241	0.0000255	-0.058074103
20060406	-0.001754921	0.0000185	0.0000178	0.035853405
20060407	-0.010318734	0.0000484	0.0000433	0.104539916
20060410	0.000926784	0.00002	0.0000182	0.089027557
20060411	-0.007330247	0.0000343	0.0000322	0.060849014
20060412	0.001476875	0.0000204	0.0000187	0.084133138
20060413	0.000155231	0.0000253	0.0000222	0.120945595
20060417	-0.002638522	0.0000208	0.0000186	0.105642241
20060418	0.017195767	0.0000554	0.0000313	0.436130304
20060419	0.002141819	0.0000349	0.000034	0.025799868
20060420	0.001068621	0.0000443	0.000039	0.119297862
20060421	-0.000381243	0.000024	0.0000202	0.159872977
20060424	-0.002059497	0.0000243	0.0000276	-0.137689668
20060425	-0.004662539	0.0000299	0.000025	0.163670156
20060426	0.002764552	0.0000307	0.0000222	0.279128315
20060427	0.003369582	0.0000933	0.000094	-0.006733596
20060428	0.000915891	0.0000243	0.0000208	0.14180659
20060501	-0.004422754	0.0000382	0.0000347	0.090345336
20060502	0.006204044	0.0000148	0.0000153	-0.034865808
20060503	-0.00350156	0.0000241	0.0000208	0.138168304
20060504	0.002826369	0.0000196	0.000014	0.28321497
20060505	0.010816575	0.0000161	0.0000151	0.06135852
20060508	-0.001055011	0.00000643	0.00000702	-0.090395099
20060509	-0.000150875	0.00000579	0.00000572	0.012880586
20060510	-0.000829938	0.0000205	0.0000154	0.25095352
20060511	-0.012459413	0.0000378	0.0000342	0.09469014
20060512	-0.011699037	0.0000678	0.0000595	0.122583088
20060515	0.002862669	0.0000585	0.0000519	0.112599428
20060516	-0.002005863	0.0000286	0.00003	-0.048561259
20060517	-0.016697588	0.0000714	0.0000674	0.055685483
20060518	-0.006525157	0.0000659	0.0000623	0.053729775
